trip_id,cab_id,payment_id,start_location_latt,start_location_long,end_location_latt,end_location_long,Amount_paid,Amount_paid_type,cab_type,trip_rating,Cab_booking_time,Cab_booking_date,travel_time,waiting_time,discount_applied,single_lady
2663,46287555-22e3-4c7b-b6c3-8e9cd45fcd9c,5f59f3f5-0da6-4808-9c73-c9141a72ab3c,41.6460816,42.3111341,37.9220464,23.454723,378.17,card,sedan,3,13:58,10/9/2016,237,10,no,yes
2664,e0444b4d-3254-4888-9b1b-02a08321f9e7,a1c689ad-93e0-4106-82ea-f7ab39cf491d,44.596795,20.1242053,31.60858,118.983733,1481.35,card,SUV,4,9:53,1/4/2017,230,28,no,yes
2665,b3145730-04dc-4071-a030-e8c8476169a9,61cd8304-bc5c-469e-aeae-7fae886ac867,50.0534777,21.9464286,-7.6752,114.0644,842.65,cash,SUV,5,21:52,9/2/2016,177,17,yes,no
2666,b5d38b1b-fde3-45f2-bcd7-641a68a99510,ade5601d-302c-4678-b2ae-66090a24e463,35.0702051,118.2536287,54.4429264,-6.4175653,1919.92,card,SUV,3,23:25,10/23/2016,110,1,yes,no
2667,bbcc2455-764a-4467-9e1b-65257a90ba4f,d2250e6a-8432-4c63-856c-93f44d3d3c46,31.3115396,120.6947551,-7.1143481,-78.8226909,1204.33,cash,auto,3,13:30,12/1/2016,228,21,no,yes
2668,b0dcf9cf-7da2-45dd-a076-0fd72235f023,254282ca-6747-44c3-8907-4c4905dda5a0,10.5082417,12.3306392,11.6794479,-84.7015108,1192.63,cash,micro,4,10:25,12/8/2016,157,23,no,yes
2669,a3a51681-2ce9-40b3-a75a-4d2f55202701,db2809a2-d51c-4ff2-9ae3-31947b5290dd,52.1972058,5.996755,51.6203554,24.9194195,500.08,card,sedan,5,12:27,6/15/2017,272,24,no,yes
2670,b805cb4c-ff3f-460d-aa7b-387a3c3180b9,39b59656-35ee-4fae-870e-79f85c893b91,57.8708172,11.9758543,47.233746,122.018799,1487.56,card,SUV,4,5:30,1/21/2017,98,27,no,yes
2671,d0d655c9-dac2-49a2-a990-3a4a27df7da6,2e3d41ee-7da9-41b8-af70-d58f8845964a,41.2662428,-8.1163493,43.7365869,27.2601131,1493.03,cash,SUV,3,23:14,2/13/2017,141,29,no,yes
2672,886cf9f0-8430-4d31-9ff5-1951b4f27bc8,2b0c657e-1fde-435f-8a2c-5f1ec6c6f699,4.9801882,23.941751,39.3433574,117.3616476,890.12,cash,SUV,3,23:25,2/4/2017,210,4,no,yes
2673,e1ee10a4-f6a4-43e0-aa57-10df83632972,c648faf1-41f1-4681-965b-d16db076a843,26.480043,113.778639,38.341245,101.193664,844.96,card,auto,3,0:45,8/26/2016,50,18,no,yes
2674,314ded56-7da2-4772-bffc-e7fd5c2b8f68,8f683b87-baf1-4785-92b0-7f4ef384a99f,41.42861,19.59306,49.6488646,1.7314818,848.75,cash,SUV,5,17:22,6/6/2017,92,6,no,yes
2675,00515a5c-7300-45c9-949f-a44cc269f954,01922b1a-f8b5-4bc0-8281-7c11e66dfd7d,-6.3503773,106.8974964,51.6813704,7.9085254,693.21,cash,SUV,5,13:48,3/14/2017,217,0,no,no
2676,41be6c7d-f552-4a4e-90ea-d51ae0324d4c,1576c198-7488-41b1-a1bd-6b72d8f7049d,45.3934915,42.5902261,-37.9595992,-57.5629395,749.61,card,auto,3,3:08,5/5/2017,176,7,yes,yes
2677,1ed2de01-3be5-43fe-9468-7c9a1bf660cc,c96ccb20-a43c-434b-b129-de9c989ccd79,36.8079089,139.9200321,51.0288293,59.8683611,509.28,cash,sedan,5,14:15,4/21/2017,179,24,yes,yes
2678,9a8c634a-f88b-4a0d-a946-fc2f09696355,3bfd52ce-d0dc-4415-a006-b3d72cdab67a,7.766667,-71.466667,34.4198488,70.4729434,1008.82,card,SUV,3,15:58,2/6/2017,214,15,no,no
2679,62482060-dec3-4ddd-831b-490fa74d3470,4ac706d3-7830-425a-af96-93cfbc6e177e,46.748522,82.978928,43.1497943,141.2852678,1838.92,cash,auto,4,14:02,11/25/2016,137,19,yes,yes
2680,e0243502-39b7-45da-9814-72be5f5adf71,1b7d6e7a-cb4e-40f6-b705-2dd934c85244,54.8732209,69.1505479,31.5825784,48.8875486,1021.28,card,SUV,4,15:05,12/4/2016,46,24,no,no
2681,b6315dd9-0b5f-4a58-b090-a320737ae1ac,0aea1a8d-e0af-4d4d-9e59-6788f5537e5c,59.9278844,10.7477822,-24.8705652,25.8640062,1005.74,card,auto,5,8:05,3/4/2017,81,13,no,yes
2682,daacaf2c-ab15-42c5-9789-fcadf8c25c22,fb329329-597c-4d2c-8c20-d033b05106df,37.444498,114.498761,41.0490009,39.513623,1097.5,cash,micro,5,1:04,11/26/2016,140,19,no,no
2683,b4690516-b11d-4100-9438-60532477babb,78694dd3-ace2-4693-838b-9e9a2b0c6af8,5.8750769,5.6931356,44.4353271,34.1121629,1890.85,cash,SUV,3,6:34,7/4/2016,143,5,no,no
2684,4ba85ae4-138e-4b74-9d08-24bbdd8bc4b7,82691108-d387-4edb-8cdb-a07b00edc671,-21.9703146,-44.9199695,40.64278,19.65083,1004.26,cash,sedan,5,7:33,3/7/2017,274,10,yes,yes
2685,a0bfb2e2-9bc8-42b3-a8a3-e57582f8309e,741e8ac4-4c47-4d49-948b-94ad12a0a1c4,-6.9996952,112.4142453,25.5311276,69.0397556,1368.85,card,auto,4,18:26,3/14/2017,152,9,no,no
2686,13bbea4c-2697-49fd-87a5-456fa2921cd3,3a5770d4-aa01-4bb7-9fbc-e0bd1e540de5,14.868392,-91.619388,24.646975,116.951541,1828.69,cash,SUV,5,19:42,12/7/2016,213,7,no,yes
2687,2b02bf63-84fa-4169-bda0-e16dd454fe4e,687f5d8f-5fec-488d-99e4-495cdb486b6a,10.5289556,-73.7242486,14.4249369,121.4488182,1737.19,card,SUV,4,10:32,1/6/2017,197,15,yes,yes
2688,d6bbd82d-3beb-4c43-ab9b-3b3ce2b7b576,10d92e37-6112-403c-a349-36959224a33d,37.520481,115.251124,60.9596322,34.0219218,894.96,card,SUV,5,5:43,11/22/2016,102,11,yes,yes
2689,9c00833e-0a55-41b1-8266-cd2658cb419e,095b24e7-0a5c-418d-98be-bf5a2fbad3f8,-7.7764226,113.2037131,35.242057,116.087054,1539.6,cash,SUV,5,2:10,12/25/2016,48,23,no,no
2690,3dcd6e5a-39f8-4b1e-adfd-6d4d1c3ac76f,ea63d45f-35f4-4df7-87e1-9a354d299f66,42.0595836,123.4808607,22.5397224,114.1114725,1536.78,card,SUV,4,13:37,11/16/2016,132,6,yes,yes
2691,07e88498-6c03-4ba8-814a-17797204128e,68fdea9b-e293-48d0-9980-43d817c67cd3,-34.7932249,-58.4103552,-20.692675,164.991636,1157.94,card,micro,3,22:59,9/30/2016,128,29,yes,no
2692,c3827e23-36db-4667-a1a5-ca11f119a5c5,9c7660b4-6963-40b0-ac34-c980db0345c9,-6.8031681,107.3050627,-6.9013005,111.9611919,709.88,card,auto,5,12:50,5/11/2017,210,19,no,yes
2693,fa1e059b-cc2c-4755-8ba0-948de0918dc4,e10f8e20-8459-4e5d-805e-defc9283ea20,38.135288,114.397004,16.875913,97.6439611,146.73,cash,SUV,4,15:24,6/29/2016,133,30,no,yes
2694,90d0505d-4541-491e-9ac8-f8ac32fdeab3,0ca988ae-0051-4e68-8473-1934eff0c00d,49.2826578,-123.118728,-29.5904737,-51.3738524,1547.22,card,SUV,5,3:54,10/2/2016,256,27,yes,no
2695,6594c6cf-7aa3-494c-9cc8-1e2b04ad7750,300131bf-9e3f-477b-9cb5-923b20406269,38.7638314,-9.3180715,39.803681,112.073298,612.32,cash,sedan,4,0:45,5/9/2017,269,15,yes,no
2696,f6c1f3a7-1225-42fd-9bca-c2fd2fe0e5a0,855cb350-fd6f-460a-bfe0-1d9e43c65687,52.774987,78.808874,59.4609192,28.0395999,722.41,card,micro,5,18:55,1/8/2017,107,8,yes,yes
2697,e8ce6e0d-5e5c-4286-890f-fb30331706bb,5acbc7e2-aaee-4b89-b578-bf4d73af8681,55.2087523,62.0636608,47.0203676,-68.1435063,1989.69,cash,auto,4,19:52,12/8/2016,134,16,yes,yes
2698,98d2f857-2dfe-417a-9a6e-e22423e80e5b,bc6ef4bf-1229-460b-bfe8-e95256bc2461,5.1443561,10.5239867,-6.3323202,106.0316898,970.56,cash,SUV,3,8:05,11/4/2016,134,4,yes,no
2699,a054374f-ffa7-45b5-87c2-e639b609cc90,d20505b1-b385-431e-9831-dc5361c27374,30.638674,119.680353,10.0342937,126.0415372,1761.59,cash,micro,5,22:45,10/10/2016,62,15,yes,no
2700,38b3c5ba-89d0-4c07-870b-12395668cbc7,a98324b4-4a45-4cf5-8eef-cef40d2da0e4,4.2886233,-76.0623979,52.33344,-109.93484,1644.97,card,auto,5,0:27,3/11/2017,117,2,no,no
2701,b7c0a46d-bec6-476c-8171-e1569f54baeb,e54868a5-33be-4c0c-b57a-97e6089a09c4,48.6632704,33.0967875,46.5838069,0.3350126,199.87,card,sedan,5,8:51,2/6/2017,200,25,no,no
2702,8beb53bc-c4cc-4665-b370-00e9ea194c9e,3be03477-43fc-4c58-8557-0e52814d857b,29.72277,106.53519,-34.5612986,-58.5878676,488.3,cash,micro,3,17:39,9/20/2016,189,19,yes,no
2703,70b5b124-673b-41a1-a952-09f88596ba30,04c2a759-3616-4adb-bf6b-511ff3110c80,-7.9110809,111.4253892,-29.6540396,-51.1848488,1756.14,card,SUV,5,3:28,5/15/2017,157,28,yes,no
2704,7b9d2788-88d7-4c55-a0cd-aac60bd3e9b1,9d6a0742-0932-4226-b8e7-b1229510b0da,-7.974394,112.671469,14.1148241,-87.1098612,351.74,card,sedan,5,4:16,3/9/2017,115,3,no,yes
2705,52b257a4-a927-4ff3-8ddf-4d9bb3b490a8,79ca5950-a833-4dde-b8ec-edbc1e96e13b,38.7150205,127.6015031,9.8734418,7.9551999,738.59,cash,SUV,3,3:33,5/15/2017,220,1,yes,no
2706,f386822c-1ad3-4fda-a112-1fee9e5d73c9,c7d056fe-476a-42ef-8c15-e2a1297cb44a,35.133333,-2.933333,37.3844286,140.3940646,443.31,cash,SUV,3,3:34,9/5/2016,73,10,yes,yes
2707,026f475e-0666-406b-9898-e81d063506e8,4cce2826-983b-4f1e-9860-fbd5ae6c4383,8.5802612,-60.9983817,59.1232426,15.2632461,1990.38,card,SUV,3,9:20,3/18/2017,252,15,no,no
2708,7c9b4e16-9808-4073-846b-b5cdeaddeede,803684db-e324-4a57-9e78-27552c1352cb,36.494677,117.694692,-22.363303,-46.9343777,558.03,cash,SUV,3,11:37,9/19/2016,171,14,yes,yes
2709,ccb51ec3-53ae-4b7f-b560-751f1f184afe,c9ddc650-ba5a-4c6c-8e1a-7adbb8d496ba,16.7560469,-22.9386472,36.792339,10.6295091,124.22,cash,SUV,4,3:54,8/1/2016,127,13,no,no
2710,d2eee1ef-dfae-4ba7-8d66-115aedf6050a,9cf58e2e-0301-4c4e-8b3d-7c5f8406781f,54.11285,33.29648,31.129098,120.839842,1331.66,cash,SUV,3,12:13,10/23/2016,267,22,yes,no
2711,48f1bf27-1851-4c93-b133-9e84af7c6fb9,b315b1ce-9dd3-4c3a-8913-0cc28a4c7373,60.303444,22.300981,8.797145,-75.698571,786.34,cash,SUV,3,22:23,12/3/2016,294,9,no,no
2712,b522f38f-acc6-4e03-a27b-a43bc21e00b2,f671aa59-a3b4-4ef5-89e1-aef245cf4b5b,-31.3746109,-64.1916038,-16.2513167,-47.952747,269.51,card,SUV,3,21:27,6/28/2016,52,1,no,yes
2713,03203d30-dd2c-4e65-91bb-7acec45fb64e,31a2eadf-3855-4cb6-b690-9277c586c70a,-8.1145,115.1021,15.0186358,-12.5441446,1039.35,cash,SUV,3,18:34,5/22/2017,279,6,yes,yes
2714,ff5ccb50-1c34-4e42-b2cb-87ae1015f91a,79836ca6-ba60-4838-ba23-66e64106b521,-7.8121361,113.2424227,9.159579,118.1437875,222.74,cash,sedan,5,9:51,8/8/2016,137,2,yes,no
2715,0a2bd818-1543-44f6-8367-68c889f9d5e0,df81f015-d0e5-44ea-98a8-bd2d688d88be,33.8597337,134.6589917,37.039991,115.667208,107.2,cash,auto,4,14:14,11/7/2016,220,0,yes,no
2716,fb0cb200-0001-4bc0-bfb7-929561c69971,1d326f0f-9cbb-4b1b-8df9-ecb54623372a,14.7833743,-90.4537748,25.075123,117.017536,1835.15,cash,micro,4,23:49,6/12/2017,205,0,yes,no
2717,89d7acd3-e297-4741-a7ef-ec27331b4a6e,a4bea379-781c-4051-9600-72d1c2ed6e56,37.4325375,112.0662843,22.720974,114.246899,909.21,card,SUV,5,3:30,3/6/2017,203,23,yes,no
2718,221a4075-9c51-44f9-a527-84374967cd51,ce66fa6a-4822-491c-9d9c-c799cf44b769,23.69781,120.960515,56.2419057,12.8657225,1356.84,cash,auto,4,21:58,9/15/2016,101,2,yes,yes
2719,2a178c89-0edd-4608-8491-a9a714c3ff1e,ccd70eb7-80ee-4d0e-ae0f-f92fe202bce6,37.7937857,22.8003951,30.20003,115.038835,899.37,card,SUV,4,10:50,6/18/2016,127,7,no,yes
2720,8ebff251-02a7-4481-a3a9-683445542272,06e5c92a-5ade-408a-88de-db1b1b6455d6,63.1109993,23.0789691,14.93278,47.02763,1611.67,cash,SUV,5,18:05,3/12/2017,200,11,yes,yes
2721,461121ef-fecd-435d-a3b6-ca77e1e65706,1454c60a-fa92-4082-9b97-25d318f13b63,31.882062,116.243408,-0.2488358,35.7323709,268.86,cash,auto,3,4:24,5/27/2017,107,12,yes,yes
2722,75c4c9d0-f2f2-4598-94cc-7a791368cfec,7f9942ec-c324-4a63-ba2c-3df497226094,-6.9727564,107.8243267,-24.7237668,31.1995755,307.23,cash,SUV,5,18:14,10/25/2016,138,11,no,no
2723,3c2d4521-1b78-41f7-bbb3-4f7980c753d6,f68bb356-3305-4de8-9198-5ee025315945,13.6784265,99.9576849,13.2881184,-87.0336925,1690.56,cash,auto,4,23:52,7/28/2016,154,26,yes,yes
2724,02b5373c-1eb6-4989-aa07-ed97b89673a1,f483dca5-b4a1-4aeb-8913-bd15471be362,49.004705,104.3016527,50.6261682,13.9528289,1161.64,cash,SUV,4,13:06,10/3/2016,36,8,yes,yes
2725,67f4f990-896c-4658-a886-d716f2a5f8ca,d6bc73e9-9bb3-4c64-b128-8f6b21a42bff,14.4994231,121.0204566,-7.4242735,-79.5069436,1852.32,cash,auto,3,20:44,3/25/2017,92,3,no,yes
2726,3a884a7b-bd22-45ca-9a9f-d088f10774ea,22ac473d-5e3f-45ec-9fae-0d8973612add,20.0932902,99.8013351,31.6166667,130.3333333,1975.14,card,SUV,3,13:29,3/24/2017,154,7,yes,yes
2727,3a421e0b-9c2c-405c-980a-5603052478d9,5f81d09a-3c86-4160-b1b0-f1a736a76fb1,31.453134,93.888763,37.054943,41.2282471,956.35,card,auto,4,1:23,11/17/2016,244,1,yes,no
2728,383770ad-e271-44ec-850a-3470432f4386,d654d7d8-8f86-4858-bd26-1aea6e4eedb9,38.4800003,22.5843667,40.547653,81.280527,1793.01,cash,auto,5,21:56,11/6/2016,34,16,yes,no
2729,edc87013-b512-489b-8415-c43327932fd0,373bcff7-48ec-4d54-ae9f-6a86516f0dd6,4.4308445,8.941094,1.0565562,124.4946697,1607.97,cash,SUV,5,9:20,4/8/2017,150,19,no,no
2730,859ee7f7-21d4-4e0c-9a74-9c218818a410,f75f94d6-351a-4420-9c2b-d92fed91a7aa,22.581293,113.896129,30.378737,112.649998,1991.46,cash,auto,5,21:04,7/9/2016,109,12,no,no
2731,91e15c99-555b-4085-8ac6-9c0167f54b3f,4dec5708-e2f4-430a-972e-f9675bc933b5,40.9292486,23.1765232,34.7671945,119.0790302,617.65,card,SUV,5,23:21,11/6/2016,179,26,yes,no
2732,929718ec-0366-4f98-b276-79832dbe8d3b,0f9aeb0b-352c-4a4b-99cb-82c52371dd93,15.52591,47.63339,39.159945,117.229277,1994.81,cash,SUV,4,13:54,11/18/2016,186,12,yes,no
2733,6fdb2fbb-a1e6-4724-a2cb-1bd3549d6220,87f7acb8-da16-4089-b35a-2a2970ea9266,-6.427987,110.9561,32.625478,116.999932,968.07,card,SUV,5,7:01,9/30/2016,49,28,yes,no
2734,75e7ad30-830c-4114-948b-c2b921beac20,f410e931-b88c-43bb-bc61-dd3d0c4c106d,39.8547136,-8.8790902,36.702014,117.646567,287.66,cash,SUV,4,15:04,11/15/2016,233,25,no,yes
2735,cea8c953-1727-44e3-ace6-a350387318d9,711eb0a2-7b96-4805-922e-9a15419fcc13,51.5267946,-0.0983812,39.042852,117.318781,323.06,card,SUV,3,3:53,11/24/2016,211,13,yes,yes
2736,0fa82008-3f43-496a-845b-8c5dd9fa77f2,9c9224d5-8759-42f8-851d-c4f3f1a75ced,8.7686886,-12.7853522,51.40698,91.29244,101.99,cash,auto,5,0:28,9/3/2016,117,11,yes,no
2737,212cedc4-93af-4fec-85d6-0ff4584bd3d6,10115d34-8a77-4078-910b-c5a0f7d4d0f9,53.1905954,107.3306835,56.5023602,60.8150629,1058.36,card,SUV,5,1:51,3/10/2017,45,29,no,yes
2738,fa8443c4-4967-471a-91ec-cbb30985b195,6983b167-adad-47a5-aab2-f0874753e934,-8.2867,113.4874,52.3147542,22.8893801,1849.86,cash,micro,5,23:23,3/6/2017,147,4,no,yes
2739,36c57d49-958e-4b23-a57e-d264bbdebfaf,5cad8a2b-e43b-44b8-9404-c9a8ff9c2d0c,58.0275087,15.0052213,14.4240257,120.9428802,254.57,cash,auto,4,8:59,2/18/2017,69,27,yes,yes
2740,41ac5558-ca01-4c3b-8bce-7c1e3d99c366,228f2611-c7c5-45b0-a9fa-8b19282a0328,53.8257473,39.556825,45.697904,0.964671,643.44,card,sedan,3,0:00,3/21/2017,65,1,no,yes
2741,530d1bd9-5634-40b7-9b45-4414bbae1261,ed615dc7-ffa3-42d2-b6b1-729b866ca94d,31.7338222,118.8719394,30.453667,114.872199,1982.55,cash,SUV,4,8:02,7/19/2016,166,5,yes,yes
2742,41a459ae-65b1-42f7-96ae-e28681d75fdd,16a42382-a095-4cff-9f2d-c1b71f271b02,39.0327543,-76.5517132,46.987383,123.769368,1051.92,card,SUV,5,19:57,9/25/2016,181,8,no,yes
2743,49a72460-731a-4e1d-a309-83cae93e1676,1c8dbd33-35eb-4f25-9998-591ad18cc103,-20.811761,-49.3762272,9.5700231,123.312382,1008.57,card,SUV,4,0:23,2/10/2017,169,30,yes,no
2744,8a5ea9fe-5a1b-493e-8a32-33df320feda5,06770d16-d11c-44b8-92e6-5d6890752e9f,37.9356939,23.7294558,-7.5201771,109.2638245,1471.36,cash,SUV,5,18:29,10/17/2016,104,22,no,yes
2745,d092b394-5d96-42cc-b56d-a71120ddb522,dbba6456-ad03-4848-b49b-79de24fe5df7,53.7721333,14.7790457,22.041674,111.756345,1266.49,card,SUV,3,18:56,9/6/2016,45,20,yes,yes
2746,21a162fc-1399-415b-9f24-89755746d55d,91a6f609-1595-418c-9d82-6270bb2567d1,43.5234337,5.422976,34.2398892,135.2395881,556.44,cash,SUV,4,6:48,6/3/2017,223,22,yes,yes
2747,b7be86e6-b6cf-46f3-86dc-cb2c49a9b30c,02f9a7d3-e427-4a35-99b4-6dd7528c622f,-27.0032601,-49.2435998,22.2795961,-80.5716199,1530.64,cash,SUV,3,17:39,9/30/2016,75,27,no,yes
2748,1238265b-6627-4a1a-83db-56579b7f30e1,45603483-e70b-4c72-b11a-b65a0601d8d0,14.5640576,121.1325639,64.7360911,20.9791352,962.83,cash,SUV,3,7:26,5/15/2017,278,16,yes,yes
2749,fb3f9e56-22be-4331-90ae-38367c600e0e,c9570c84-4a5b-4dad-bda0-e879e063cb6b,29.684901,106.602255,12.0718334,1.7879685,396.15,card,SUV,5,6:23,1/30/2017,278,6,no,yes
2750,dfa5647d-ae1d-4e54-85b8-401fc72f5f73,eb01fdba-6905-46de-b3a9-70e7c4e1d2c9,49.6877737,37.1778581,24.8500604,90.6387949,927.39,cash,SUV,4,15:08,4/30/2017,103,7,yes,no
2751,43a5a714-8741-47f1-975c-7db8513f2284,a5f4ca3f-eb7d-4c22-8893-407b7d37ee76,46.8515406,40.3138699,-7.1667,108.0306,995.35,cash,SUV,3,17:05,4/12/2017,121,11,yes,no
2752,13b5dcbd-499b-4834-b5dc-54043466e119,815bb11a-2f26-43b0-9c3b-bac67d1630bc,-6.8089753,106.493598,55.4109698,78.2605492,1279.9,cash,auto,3,5:22,12/3/2016,176,0,yes,no
2753,2585b595-ba16-4d40-8c84-c041271e1ee1,017ff8f6-4ab0-4800-b55a-a72c3a14442e,50.05998,21.8324138,34.393136,115.865746,1463.92,cash,SUV,3,12:46,1/9/2017,216,22,no,yes
2754,4322df21-689f-4b4d-a316-43bae750b187,89128f70-6b80-48db-a012-03778c908566,-25.2005643,-56.3978117,55.6691322,36.5321926,502.88,card,auto,5,2:50,10/11/2016,122,21,yes,yes
2755,2cfed943-4d4f-44a4-a13e-8f7abab1e985,d00adf65-ab00-412d-a6ff-59ab7d5c686b,-22.363303,-46.9343777,50.1676885,23.0349969,1096.34,cash,auto,3,14:30,11/23/2016,66,27,yes,no
2756,38a5a7cb-4176-4b52-a5f6-a364d9b73529,111e88b9-617e-4119-b8e4-6e7210937af0,52.300713,-1.6462357,39.109563,117.223371,705.77,card,sedan,5,18:46,3/28/2017,161,20,no,no
2757,12f0ac9e-f373-44fe-a36f-757fbf95a2fc,6fdc3f5e-e1c0-48ff-ae3c-1148023bae8c,27.2674027,31.151928,40.142128,94.661966,1848.13,card,auto,3,21:52,10/27/2016,150,16,no,yes
2758,c39a5f36-0d39-4a70-9af3-0e86c035cc9b,d02c0e64-e793-4f7e-b17c-86b150488306,28.179427,121.216559,50.0600037,37.3822945,1248.74,cash,micro,3,6:57,7/6/2016,267,14,yes,yes
2759,4145f5bb-00e3-4cdc-962e-4c9b6b44b9e4,dd5d666c-efe3-4e3f-8e34-6aa06c937740,26.444341,115.699778,-11.9590294,-43.2134484,764.42,card,SUV,4,11:00,10/16/2016,108,6,yes,yes
2760,c80ff17a-50fb-4c30-a9f3-db65caafd990,a17ca0a2-4e13-44bf-8853-2d7933fc29f2,-6.9136675,107.6200524,44.326388,85.619416,1565.21,cash,sedan,3,23:04,4/10/2017,109,22,no,yes
2761,06f41b70-44a0-4d85-a073-a3ee49df29b4,9c3f8815-daab-417f-a3a0-8a2537831aa4,-43.1833,-71.8667,23.404165,113.220218,271.77,cash,SUV,3,22:42,5/10/2017,35,27,no,no
2762,7fbf53b8-cb4b-4744-bd88-45a553996403,9eb9bbe5-ab94-4982-b640-5029538cd54b,40.9803118,-8.4404236,-12.182745,-39.2167652,135.81,card,SUV,4,17:48,6/26/2016,257,5,yes,yes
2763,3d6b68e6-38ff-4bcc-8f30-b974dccbf2bd,040201e0-69db-434a-89b5-283e08de5d1c,-8.0273556,113.7513827,9.4091419,9.2106745,946.61,card,micro,3,6:32,3/12/2017,107,12,no,yes
2764,f9216343-9bd3-43ed-acb7-29efe1111e26,37ed1d5f-38cc-43f5-a579-2b683c338203,47.1844184,35.1072745,-2.5063808,115.1296249,1084.73,cash,SUV,5,22:03,3/25/2017,189,13,no,no
2765,3c4c5a1f-11a6-4a6b-9ccf-36790ffba942,800d65a3-c5fa-40fc-a6c5-812299b22bb6,45.7022123,17.1723945,50.75425,86.13414,1229.38,cash,SUV,4,16:57,7/25/2016,103,6,no,no
2766,6b6f0e78-16d2-4d7f-b5f8-42fa9692ecc3,8aa950db-3a87-40bd-90d0-403171373a20,-8.0034823,112.7420274,-26.433666,29.460311,1539.87,cash,sedan,3,12:23,8/27/2016,116,27,yes,no
2767,5eeb20a6-a24a-47a1-b25b-957733b44778,f8966250-7102-460c-9ba4-f3abf811f7e4,-6.3917341,106.8856933,37.418091,106.066276,1696.93,card,micro,4,0:02,3/7/2017,77,16,no,yes
2768,ee613847-934c-4930-8f37-13b311ec7f3d,e22573f1-1402-4cbe-bea7-2458b0d1b864,34.319658,104.562412,39.3822864,48.3501725,699.91,cash,auto,3,18:45,4/7/2017,30,17,no,yes
2769,5bd7feae-fc4e-436c-a236-b137e7d26d9c,505b8475-27b8-4be5-92ef-9690f2bc5c87,43.4433559,16.6929175,53.39009,19.1548,275.35,cash,SUV,3,1:06,10/22/2016,274,17,yes,no
2770,c160a3d3-ebe9-40fb-b164-2da5c3d120d4,079edc94-f71c-4337-99ee-1dcbbc1dfe3a,30.405177,103.798484,-8.1669161,112.5991372,1980.36,cash,micro,5,2:13,10/30/2016,123,17,yes,yes
2771,86b32d0c-a47e-494a-9d47-e7bd1a41ec38,fe84fd4d-5aff-4c4a-8632-d41f4fdd08e7,30.815101,103.560075,32.51,-93.75,1639.35,card,SUV,3,5:40,3/26/2017,96,30,yes,no
2772,f2b180e3-0677-496d-b4cd-eda960ec784c,3d74c444-aeb7-4e2a-9437-62bbe454f524,59.94043,30.2813321,-26.459383,27.8604472,848.82,card,SUV,4,8:26,4/27/2017,277,4,yes,no
2773,89534e3a-c3f8-427d-822d-90eeb482b397,b8905007-ef42-41d3-9c44-80e1ec65561f,50.2671255,12.8970938,40.6241099,22.9734623,581.79,card,micro,3,20:05,3/11/2017,138,12,no,no
2774,cc2facce-28dc-41dd-b3b9-5f4f9e80aac9,eb0cb7b2-6e7b-47e7-a668-242a3e82bdd1,-6.7967069,111.6213566,41.96014,124.411343,336.26,card,auto,3,5:30,7/29/2016,241,9,yes,yes
2775,41b89ee5-54d8-4e1c-af91-481f9db1d768,a51e3a0e-9c75-42b3-b0a4-c265bdc5a8f0,-8.5262,120.2214,57.5637205,48.7739491,1382.97,cash,SUV,3,5:11,9/23/2016,211,28,yes,no
2776,319cbd50-844e-43da-a0a0-3dd61e93aa6a,36638860-314d-4813-8803-ec67424037c6,38.919391,-8.8779873,13.1806725,-16.7559004,1635.99,card,auto,5,6:31,3/7/2017,215,2,no,no
2777,7b1dfcec-fae8-4336-b5af-46e0711dd34a,03d7985f-6d48-4944-b403-921c7d690adb,29.476705,121.869339,-12.3090253,44.4364706,1876.23,card,auto,3,1:06,9/20/2016,155,2,no,yes
2778,7795ad1d-c9d7-4c46-bdea-4961b4cfcb60,2a83aff9-6488-44d8-9968-ea6c141a1047,25.489999,103.796167,49.7479799,23.9240561,716.01,card,SUV,3,7:38,10/14/2016,154,15,yes,yes
2779,608a0033-4b0f-4827-b504-49ef4001a105,78c2e7a4-077c-43f1-b6c9-9a13ae05d3da,30.3645144,113.4276436,65.3244225,21.4323137,871.66,card,sedan,4,19:34,12/27/2016,61,1,yes,no
2780,d14fedea-357a-42fb-90c8-5434d3c97817,dd30fa5c-2e85-47f2-8c98-9e3a757b1bfc,31.739255,130.670516,-8.098655,112.6824377,1819.06,cash,SUV,4,10:29,6/16/2017,57,26,yes,yes
2781,e9aea55b-f1e2-494f-b2b5-11b1f3f1ddc9,f30b63d4-e5f8-422b-b4f5-33b076a0f7ec,11.825138,42.590275,-27.9699645,26.77027,675.17,card,micro,3,20:31,2/9/2017,197,20,yes,yes
2782,f8fba369-be27-44ba-a67d-9a6b06439438,bfe6e2c3-bbf5-4652-8d13-6ddcb67a2962,-7.8281853,114.0815055,-7.482537,112.6004965,726.59,cash,SUV,5,13:51,11/21/2016,197,21,no,no
2783,4d77fce5-721b-4a14-9c65-1914dcb4a4b0,941a36ce-de18-448c-b8f1-d5cd47513b42,-6.9927364,107.8731968,43.897258,89.939332,252.2,cash,micro,5,11:17,5/16/2017,166,4,yes,yes
2784,caea04fd-8699-47d9-939b-40b637f79e08,55be8bea-25d4-4b27-9de4-9dfd3198b635,21.0078386,105.9376756,41.2221689,-8.545083,963.3,card,auto,4,2:51,4/12/2017,37,4,no,no
